Lat,Lon,timepoint,year,month,day,SOILMOIST_kgm-21,SURFTEMP_K1
49.849103,6.326625,t23,"2017","3","8",6.52607393264771,
50.248808,6.227066,t9,"2017","3","8",7.08285903930664,
50.70178,6.270098,t12,"2017","3","8",6.62509441375732,
51.148773,6.19797,t28,"2017","3","8",6.26972723007202,
50.779818,6.324636,t26,"2017","3","8",7.37580490112305,
49.856404,6.448138,t21,"2017","3","8",6.52607393264771,
50.70178,6.270098,t24,"2017","3","8",6.62509441375732,
50.213135,6.190452,t9,"2017","3","8",7.08285903930664,
49.890914,6.590448,t24,"2017","3","8",6.47766733169556,
50.779818,6.324636,t0,"2017","3","9",7.32029390335083,
49.828069,6.403899,t10,"2017","3","9",6.49525022506714,
50.692512,6.435706,t0,"2017","3","9",6.53290271759033,
49.880861,6.338427,t0,"2017","3","9",6.49525022506714,
50.747069,6.366387,t28,"2017","3","9",6.53290271759033,
50.215607,6.32883,t9,"2017","3","9",6.84679222106934,
50.747069,6.366387,t26,"2017","3","9",6.53290271759033,
49.845261,6.389539,t22,"2017","3","9",6.49525022506714,
49.902448,6.243511,t12,"2017","3","9",6.66220951080322,
49.849103,6.326625,t20,"2017","3","9",6.49525022506714,
50.747069,6.366387,t27,"2017","3","9",6.53290271759033,
49.880094,6.426085,t20,"2017","3","9",6.49525022506714,
50.717116,6.345695,t9,"2017","3","9",6.53290271759033,
50.734514,6.30931,t20,"2017","3","9",6.53290271759033,
50.756932,6.321338,t9,"2017","3","9",7.32029390335083,
49.849103,6.326625,t22,"2017","3","9",6.49525022506714,
50.248808,6.227066,t8,"2017","3","9",7.06881380081177,
50.70178,6.270098,t11,"2017","3","9",6.53290271759033,
51.148773,6.19797,t27,"2017","3","9",6.10045576095581,
50.779818,6.324636,t25,"2017","3","9",7.32029390335083,
49.856404,6.448138,t20,"2017","3","9",6.49525022506714,
50.70178,6.270098,t23,"2017","3","9",6.53290271759033,
50.213135,6.190452,t8,"2017","3","9",7.06881380081177,
49.890914,6.590448,t23,"2017","3","9",6.45146036148071,
50.248808,6.227066,t7,"2017","3","10",6.95281505584717,
50.70178,6.270098,t10,"2017","3","10",6.37145471572876,
50.213135,6.190452,t7,"2017","3","10",6.95281505584717,
50.747069,6.366387,t27,"2017","3","10",6.37145471572876,
50.215607,6.32883,t8,"2017","3","10",6.70237016677856,
50.747069,6.366387,t25,"2017","3","10",6.37145471572876,
49.845261,6.389539,t21,"2017","3","10",6.31364583969116,
49.902448,6.243511,t11,"2017","3","10",6.39685535430908,
49.849103,6.326625,t19,"2017","3","10",6.31364583969116,
50.747069,6.366387,t26,"2017","3","10",6.37145471572876,
49.880094,6.426085,t19,"2017","3","10",6.31364583969116,
50.717116,6.345695,t8,"2017","3","10",6.37145471572876,
50.734514,6.30931,t19,"2017","3","10",6.37145471572876,
50.756932,6.321338,t8,"2017","3","10",7.23221397399902,
49.828069,6.403899,t9,"2017","3","10",6.31364583969116,
49.849103,6.326625,t21,"2017","3","10",6.31364583969116,
51.148773,6.19797,t26,"2017","3","10",5.93812417984009,
50.779818,6.324636,t24,"2017","3","10",7.23221397399902,
49.856404,6.448138,t19,"2017","3","10",6.31364583969116,
50.70178,6.270098,t22,"2017","3","10",6.37145471572876,
49.890914,6.590448,t22,"2017","3","10",6.25438785552979,
50.215607,6.32883,t7,"2017","3","11",6.67577075958252,
49.902448,6.243511,t10,"2017","3","11",6.36714553833008,
49.976417,6.474156,t30,"2017","3","11",6.28398895263672,
50.717116,6.345695,t7,"2017","3","11",6.3384051322937,
50.756932,6.321338,t7,"2017","3","11",7.20489740371704,
50.747069,6.366387,t26,"2017","3","11",6.3384051322937,
50.747069,6.366387,t24,"2017","3","11",6.3384051322937,
49.845261,6.389539,t20,"2017","3","11",6.28398895263672,
49.849103,6.326625,t18,"2017","3","11",6.28398895263672,
50.747069,6.366387,t25,"2017","3","11",6.3384051322937,
49.880094,6.426085,t18,"2017","3","11",6.28398895263672,
50.734514,6.30931,t18,"2017","3","11",6.3384051322937,
49.828069,6.403899,t8,"2017","3","11",6.28398895263672,
49.849103,6.326625,t20,"2017","3","11",6.28398895263672,
50.70178,6.270098,t9,"2017","3","11",6.3384051322937,
51.148773,6.19797,t25,"2017","3","11",5.89993524551392,
50.779818,6.324636,t23,"2017","3","11",7.20489740371704,
49.856404,6.448138,t18,"2017","3","11",6.28398895263672,
50.70178,6.270098,t21,"2017","3","11",6.3384051322937,
49.890914,6.590448,t21,"2017","3","11",6.22273206710815,
49.828069,6.403899,t7,"2017","3","12",6.26377248764038,
50.735089,6.359651,t30,"2017","3","12",6.30939340591431,
50.726667,6.323306,t30,"2017","3","12",6.30939340591431,
49.925429,6.284984,t30,"2017","3","12",6.26377248764038,
50.747069,6.366387,t25,"2017","3","12",6.30939340591431,
50.747069,6.366387,t23,"2017","3","12",6.30939340591431,
49.845261,6.389539,t19,"2017","3","12",6.26377248764038,
49.902448,6.243511,t9,"2017","3","12",6.34736490249634,
49.849103,6.326625,t17,"2017","3","12",6.26377248764038,
50.747069,6.366387,t24,"2017","3","12",6.30939340591431,
49.880094,6.426085,t17,"2017","3","12",6.26377248764038,
50.734514,6.30931,t17,"2017","3","12",6.30939340591431,
49.849103,6.326625,t19,"2017","3","12",6.26377248764038,
50.70178,6.270098,t8,"2017","3","12",6.30939340591431,
51.148773,6.19797,t24,"2017","3","12",5.87546396255493,
50.779818,6.324636,t22,"2017","3","12",7.18183183670044,
49.856404,6.448138,t17,"2017","3","12",6.26377248764038,
50.70178,6.270098,t20,"2017","3","12",6.30939340591431,
49.890914,6.590448,t20,"2017","3","12",6.20160293579102,
50.726667,6.323306,t30,"2017","3","13",6.28474283218384,
50.248808,6.227066,t4,"2017","3","13",6.86290073394775,
50.70178,6.270098,t7,"2017","3","13",6.28474283218384,
49.943828,6.236489,t30,"2017","3","13",6.3268575668335,
50.213135,6.190452,t4,"2017","3","13",6.86290073394775,
50.717116,6.345695,t30,"2017","3","13",6.28474283218384,
50.747069,6.366387,t24,"2017","3","13",6.28474283218384,
50.747069,6.366387,t22,"2017","3","13",6.28474283218384,
49.845261,6.389539,t18,"2017","3","13",6.24510860443115,
49.902448,6.243511,t8,"2017","3","13",6.3268575668335,
49.849103,6.326625,t16,"2017","3","13",6.24510860443115,
50.747069,6.366387,t23,"2017","3","13",6.28474283218384,
49.976417,6.474156,t28,"2017","3","13",6.24510860443115,
49.880094,6.426085,t16,"2017","3","13",6.24510860443115,
50.734514,6.30931,t16,"2017","3","13",6.28474283218384,
49.849103,6.326625,t18,"2017","3","13",6.24510860443115,
51.148773,6.19797,t23,"2017","3","13",5.85634231567383,
50.779818,6.324636,t21,"2017","3","13",7.15823030471802,
49.856404,6.448138,t16,"2017","3","13",6.24510860443115,
50.70178,6.270098,t19,"2017","3","13",6.28474283218384,
49.890914,6.590448,t19,"2017","3","13",6.18218994140625,
50.215607,6.32883,t4,"2017","3","14",6.59985113143921,
49.902448,6.243511,t7,"2017","3","14",6.30766868591309,
50.717116,6.345695,t4,"2017","3","14",6.26784610748291,
50.756932,6.321338,t4,"2017","3","14",7.13477849960327,
50.726667,6.323306,t30,"2017","3","14",6.26784610748291,
50.747069,6.366387,t23,"2017","3","14",6.26784610748291,
50.747069,6.366387,t21,"2017","3","14",6.26784610748291,
49.845261,6.389539,t17,"2017","3","14",6.22831106185913,
49.849103,6.326625,t15,"2017","3","14",6.22831106185913,
50.747069,6.366387,t22,"2017","3","14",6.26784610748291,
49.976417,6.474156,t27,"2017","3","14",6.22831106185913,
49.880094,6.426085,t15,"2017","3","14",6.22831106185913,
50.734514,6.30931,t15,"2017","3","14",6.26784610748291,
49.849103,6.326625,t17,"2017","3","14",6.22831106185913,
51.148773,6.19797,t22,"2017","3","14",5.84347915649414,
50.735089,6.359651,t28,"2017","3","14",6.26784610748291,
50.779818,6.324636,t20,"2017","3","14",7.13477849960327,
50.726667,6.323306,t28,"2017","3","14",6.26784610748291,
49.856404,6.448138,t15,"2017","3","14",6.22831106185913,
49.925429,6.284984,t28,"2017","3","14",6.22831106185913,
50.70178,6.270098,t18,"2017","3","14",6.26784610748291,
49.890914,6.590448,t18,"2017","3","14",6.16653347015381,
49.849103,6.326625,t14,"2017","3","15",6.21981573104858,
49.880094,6.426085,t14,"2017","3","15",6.21981573104858,
50.734514,6.30931,t14,"2017","3","15",6.25882148742676,
49.828069,6.403899,t4,"2017","3","15",6.21981573104858,
49.856404,6.448138,t14,"2017","3","15",6.21981573104858,
50.747069,6.366387,t22,"2017","3","15",6.25882148742676,
50.747069,6.366387,t20,"2017","3","15",6.25882148742676,
49.845261,6.389539,t16,"2017","3","15",6.21981573104858,
50.747069,6.366387,t21,"2017","3","15",6.25882148742676,
49.976417,6.474156,t26,"2017","3","15",6.21981573104858,
49.849103,6.326625,t16,"2017","3","15",6.21981573104858,
50.726667,6.323306,t28,"2017","3","15",6.25882148742676,
51.148773,6.19797,t21,"2017","3","15",5.83132886886597,
50.735089,6.359651,t27,"2017","3","15",6.25882148742676,
50.779818,6.324636,t19,"2017","3","15",7.11434984207153,
50.726667,6.323306,t27,"2017","3","15",6.25882148742676,
49.925429,6.284984,t27,"2017","3","15",6.21981573104858,
50.70178,6.270098,t17,"2017","3","15",6.25882148742676,
49.943828,6.236489,t28,"2017","3","15",6.30185604095459,
50.717116,6.345695,t28,"2017","3","15",6.25882148742676,
49.890914,6.590448,t17,"2017","3","15",6.1579761505127,
50.70178,6.270098,t4,"2017","3","16",6.2247052192688,
50.747069,6.366387,t21,"2017","3","16",6.2247052192688,
50.747069,6.366387,t19,"2017","3","16",6.2247052192688,
49.845261,6.389539,t15,"2017","3","16",6.19457197189331,
49.849103,6.326625,t13,"2017","3","16",6.19457197189331,
50.747069,6.366387,t20,"2017","3","16",6.2247052192688,
49.976417,6.474156,t25,"2017","3","16",6.19457197189331,
49.880094,6.426085,t13,"2017","3","16",6.19457197189331,
50.734514,6.30931,t13,"2017","3","16",6.2247052192688,
49.849103,6.326625,t15,"2017","3","16",6.19457197189331,
50.726667,6.323306,t27,"2017","3","16",6.2247052192688,
50.726667,6.323306,t28,"2017","3","16",6.2247052192688,
51.148773,6.19797,t20,"2017","3","16",5.80843830108643,
50.735089,6.359651,t26,"2017","3","16",6.2247052192688,
50.779818,6.324636,t18,"2017","3","16",7.08743572235107,
50.726667,6.323306,t26,"2017","3","16",6.2247052192688,
49.856404,6.448138,t13,"2017","3","16",6.19457197189331,
49.925429,6.284984,t26,"2017","3","16",6.19457197189331,
50.70178,6.270098,t16,"2017","3","16",6.2247052192688,
49.943828,6.236489,t27,"2017","3","16",6.26730489730835,
50.717116,6.345695,t27,"2017","3","16",6.2247052192688,
49.890914,6.590448,t16,"2017","3","16",6.13293313980103,
49.845261,6.389539,t14,"2017","3","17",6.20676183700562,
49.902448,6.243511,t4,"2017","3","17",6.29909515380859,
49.849103,6.326625,t14,"2017","3","17",6.20676183700562,
50.248808,6.227066,t0,"2017","3","17",6.79595136642456,
50.213135,6.190452,t0,"2017","3","17",6.79595136642456,
50.747069,6.366387,t20,"2017","3","17",6.26731204986572,
50.747069,6.366387,t18,"2017","3","17",6.26731204986572,
49.849103,6.326625,t12,"2017","3","17",6.20676183700562,
50.747069,6.366387,t19,"2017","3","17",6.26731204986572,
49.976417,6.474156,t24,"2017","3","17",6.20676183700562,
49.880094,6.426085,t12,"2017","3","17",6.20676183700562,
50.734514,6.30931,t12,"2017","3","17",6.26731204986572,
50.726667,6.323306,t26,"2017","3","17",6.26731204986572,
50.726667,6.323306,t27,"2017","3","17",6.26731204986572,
51.148773,6.19797,t19,"2017","3","17",5.87398052215576,
50.735089,6.359651,t25,"2017","3","17",6.26731204986572,
50.779818,6.324636,t17,"2017","3","17",7.10921907424927,
50.726667,6.323306,t25,"2017","3","17",6.26731204986572,
49.856404,6.448138,t12,"2017","3","17",6.20676183700562,
49.925429,6.284984,t25,"2017","3","17",6.20676183700562,
50.70178,6.270098,t15,"2017","3","17",6.26731204986572,
49.943828,6.236489,t26,"2017","3","17",6.29909515380859,
50.717116,6.345695,t26,"2017","3","17",6.26731204986572,
49.890914,6.590448,t15,"2017","3","17",6.14314413070679,
50.215607,6.32883,t0,"2017","3","18",6.79161357879639,
50.717116,6.345695,t0,"2017","3","18",6.65115165710449,
50.756932,6.321338,t0,"2017","3","18",7.37220001220703,
50.70178,6.270098,t14,"2017","3","18",6.65115165710449,
49.890914,6.590448,t14,"2017","3","18",6.37205743789673,
50.747069,6.366387,t19,"2017","3","18",6.65115165710449,
50.747069,6.366387,t17,"2017","3","18",6.65115165710449,
49.845261,6.389539,t13,"2017","3","18",6.41518545150757,
49.849103,6.326625,t11,"2017","3","18",6.41518545150757,
50.747069,6.366387,t18,"2017","3","18",6.65115165710449,
49.976417,6.474156,t23,"2017","3","18",6.41518545150757,
49.880094,6.426085,t11,"2017","3","18",6.41518545150757,
50.734514,6.30931,t11,"2017","3","18",6.65115165710449,
49.849103,6.326625,t13,"2017","3","18",6.41518545150757,
50.726667,6.323306,t25,"2017","3","18",6.65115165710449,
50.726667,6.323306,t26,"2017","3","18",6.65115165710449,
51.148773,6.19797,t18,"2017","3","18",6.33843898773193,
50.735089,6.359651,t24,"2017","3","18",6.65115165710449,
50.779818,6.324636,t16,"2017","3","18",7.37220001220703,
50.726667,6.323306,t24,"2017","3","18",6.65115165710449,
49.856404,6.448138,t11,"2017","3","18",6.41518545150757,
49.925429,6.284984,t24,"2017","3","18",6.41518545150757,
49.943828,6.236489,t25,"2017","3","18",6.59831809997559,
50.717116,6.345695,t25,"2017","3","18",6.65115165710449,
49.849103,6.326625,t10,"2017","3","19",6.27099704742432,
49.880094,6.426085,t10,"2017","3","19",6.27099704742432,
50.747069,6.366387,t30,"2017","3","19",6.36677265167236,
50.734514,6.30931,t10,"2017","3","19",6.36677265167236,
49.920602,6.435246,t30,"2017","3","19",6.27099704742432,
49.828069,6.403899,t0,"2017","3","19",6.27099704742432,
49.856404,6.448138,t10,"2017","3","19",6.27099704742432,
50.747069,6.366387,t18,"2017","3","19",6.36677265167236,
50.747069,6.366387,t16,"2017","3","19",6.36677265167236,
49.845261,6.389539,t12,"2017","3","19",6.27099704742432,
50.747069,6.366387,t17,"2017","3","19",6.36677265167236,
49.976417,6.474156,t22,"2017","3","19",6.27099704742432,
49.849103,6.326625,t12,"2017","3","19",6.27099704742432,
50.726667,6.323306,t24,"2017","3","19",6.36677265167236,
50.726667,6.323306,t25,"2017","3","19",6.36677265167236,
51.148773,6.19797,t17,"2017","3","19",5.98526668548584,
50.735089,6.359651,t23,"2017","3","19",6.36677265167236,
50.779818,6.324636,t15,"2017","3","19",7.20189619064331,
50.726667,6.323306,t23,"2017","3","19",6.36677265167236,
49.925429,6.284984,t23,"2017","3","19",6.27099704742432,
50.70178,6.270098,t13,"2017","3","19",6.36677265167236,
49.943828,6.236489,t24,"2017","3","19",6.37893152236938,
50.717116,6.345695,t24,"2017","3","19",6.36677265167236,
49.890914,6.590448,t13,"2017","3","19",6.21805667877197,
50.045353,6.53039,t30,"2017","3","20",6.31610488891602,
50.70178,6.270098,t0,"2017","3","20",6.31949281692505,
50.779818,6.324636,t14,"2017","3","20",7.16108083724976,
50.747069,6.366387,t17,"2017","3","20",6.31949281692505,
50.747069,6.366387,t15,"2017","3","20",6.31949281692505,
49.845261,6.389539,t11,"2017","3","20",6.23400735855103,
49.849103,6.326625,t9,"2017","3","20",6.23400735855103,
50.747069,6.366387,t16,"2017","3","20",6.31949281692505,
49.976417,6.474156,t21,"2017","3","20",6.23400735855103,
49.880094,6.426085,t9,"2017","3","20",6.23400735855103,
50.734514,6.30931,t9,"2017","3","20",6.31949281692505,
49.849103,6.326625,t11,"2017","3","20",6.23400735855103,
50.726667,6.323306,t23,"2017","3","20",6.31949281692505,
50.726667,6.323306,t24,"2017","3","20",6.31949281692505,
51.148773,6.19797,t16,"2017","3","20",5.92274713516235,
50.735089,6.359651,t22,"2017","3","20",6.31949281692505,
50.726667,6.323306,t22,"2017","3","20",6.31949281692505,
49.856404,6.448138,t9,"2017","3","20",6.23400735855103,
49.925429,6.284984,t22,"2017","3","20",6.23400735855103,
50.70178,6.270098,t12,"2017","3","20",6.31949281692505,
49.943828,6.236489,t23,"2017","3","20",6.31496429443359,
50.717116,6.345695,t23,"2017","3","20",6.31949281692505,
49.890914,6.590448,t12,"2017","3","20",6.18231534957886,
50.747069,6.366387,t14,"2017","3","21",6.32195472717285,
49.845261,6.389539,t10,"2017","3","21",6.30399703979492,
49.902448,6.243511,t0,"2017","3","21",6.41730785369873,
49.849103,6.326625,t10,"2017","3","21",6.30399703979492,
50.747069,6.366387,t16,"2017","3","21",6.32195472717285,
49.849103,6.326625,t8,"2017","3","21",6.30399703979492,
50.747069,6.366387,t15,"2017","3","21",6.32195472717285,
49.976417,6.474156,t20,"2017","3","21",6.30399703979492,
49.880094,6.426085,t8,"2017","3","21",6.30399703979492,
50.747069,6.366387,t28,"2017","3","21",6.32195472717285,
50.734514,6.30931,t8,"2017","3","21",6.32195472717285,
49.920602,6.435246,t28,"2017","3","21",6.30399703979492,
50.726667,6.323306,t22,"2017","3","21",6.32195472717285,
50.726667,6.323306,t23,"2017","3","21",6.32195472717285,
51.148773,6.19797,t15,"2017","3","21",5.92304706573486,
50.735089,6.359651,t21,"2017","3","21",6.32195472717285,
50.779818,6.324636,t13,"2017","3","21",7.15298128128052,
50.726667,6.323306,t21,"2017","3","21",6.32195472717285,
49.856404,6.448138,t8,"2017","3","21",6.30399703979492,
49.925429,6.284984,t21,"2017","3","21",6.30399703979492,
50.70178,6.270098,t11,"2017","3","21",6.32195472717285,
49.943828,6.236489,t22,"2017","3","21",6.41730785369873,
50.717116,6.345695,t22,"2017","3","21",6.32195472717285,
49.890914,6.590448,t11,"2017","3","21",6.26315975189209,
49.849103,6.326625,t7,"2017","3","22",6.21217632293701,
50.747069,6.366387,t14,"2017","3","22",6.260582447052,
49.880094,6.426085,t7,"2017","3","22",6.21217632293701,
50.734514,6.30931,t7,"2017","3","22",6.260582447052,
50.947346,6.027223,t30,"2017","3","22",8.01136589050293,
51.148773,6.19797,t14,"2017","3","22",5.85430574417114,
49.856404,6.448138,t7,"2017","3","22",6.21217632293701,
50.70178,6.270098,t10,"2017","3","22",6.260582447052,
49.890914,6.590448,t10,"2017","3","22",6.16193294525146,
50.747069,6.366387,t15,"2017","3","22",6.260582447052,
50.747069,6.366387,t13,"2017","3","22",6.260582447052,
49.845261,6.389539,t9,"2017","3","22",6.21217632293701,
49.976417,6.474156,t19,"2017","3","22",6.21217632293701,
50.045353,6.53039,t28,"2017","3","22",6.27775001525879,
50.747069,6.366387,t27,"2017","3","22",6.260582447052,
49.920602,6.435246,t27,"2017","3","22",6.21217632293701,
49.849103,6.326625,t9,"2017","3","22",6.21217632293701,
50.726667,6.323306,t21,"2017","3","22",6.260582447052,
50.726667,6.323306,t22,"2017","3","22",6.260582447052,
50.735089,6.359651,t20,"2017","3","22",6.260582447052,
50.779818,6.324636,t12,"2017","3","22",7.10869312286377,
50.726667,6.323306,t20,"2017","3","22",6.260582447052,
49.925429,6.284984,t20,"2017","3","22",6.21217632293701,
49.943828,6.236489,t21,"2017","3","22",6.27976226806641,
50.717116,6.345695,t21,"2017","3","22",6.260582447052,
50.747069,6.366387,t14,"2017","3","23",6.23194456100464,
50.747069,6.366387,t12,"2017","3","23",6.23194456100464,
49.845261,6.389539,t8,"2017","3","23",6.18482208251953,
50.747069,6.366387,t13,"2017","3","23",6.23194456100464,
49.976417,6.474156,t18,"2017","3","23",6.18482208251953,
50.045353,6.53039,t27,"2017","3","23",6.24322652816772,
50.747069,6.366387,t26,"2017","3","23",6.23194456100464,
49.920602,6.435246,t26,"2017","3","23",6.18482208251953,
49.849103,6.326625,t8,"2017","3","23",6.18482208251953,
50.726667,6.323306,t20,"2017","3","23",6.23194456100464,
50.726667,6.323306,t21,"2017","3","23",6.23194456100464,
51.148773,6.19797,t13,"2017","3","23",5.82182550430298,
50.735089,6.359651,t19,"2017","3","23",6.23194456100464,
50.779818,6.324636,t11,"2017","3","23",7.07820177078247,
50.726667,6.323306,t19,"2017","3","23",6.23194456100464,
49.925429,6.284984,t19,"2017","3","23",6.18482208251953,
50.70178,6.270098,t9,"2017","3","23",6.23194456100464,
49.943828,6.236489,t20,"2017","3","23",6.24965953826904,
50.717116,6.345695,t20,"2017","3","23",6.23194456100464,
49.890914,6.590448,t9,"2017","3","23",6.13104677200317,
49.845261,6.389539,t7,"2017","3","24",6.16806030273438,
50.947346,6.027223,t30,"2017","3","24",7.96605539321899,
49.849103,6.326625,t7,"2017","3","24",6.16806030273438,
50.779818,6.324636,t10,"2017","3","24",7.05383253097534,
50.747069,6.366387,t13,"2017","3","24",6.21314859390259,
50.747069,6.366387,t11,"2017","3","24",6.21314859390259,
50.747069,6.366387,t12,"2017","3","24",6.21314859390259,
49.976417,6.474156,t17,"2017","3","24",6.16806030273438,
50.045353,6.53039,t26,"2017","3","24",6.22175359725952,
50.747069,6.366387,t25,"2017","3","24",6.21314859390259,
49.920602,6.435246,t25,"2017","3","24",6.16806030273438,
50.726667,6.323306,t19,"2017","3","24",6.21314859390259,
50.726667,6.323306,t20,"2017","3","24",6.21314859390259,
50.947346,6.027223,t28,"2017","3","24",7.96605539321899,
51.148773,6.19797,t12,"2017","3","24",5.80417490005493,
50.735089,6.359651,t18,"2017","3","24",6.21314859390259,
50.726667,6.323306,t18,"2017","3","24",6.21314859390259,
49.925429,6.284984,t18,"2017","3","24",6.16806030273438,
50.70178,6.270098,t8,"2017","3","24",6.21314859390259,
49.943828,6.236489,t19,"2017","3","24",6.2331166267395,
50.717116,6.345695,t19,"2017","3","24",6.21314859390259,
49.890914,6.590448,t8,"2017","3","24",6.11456108093262,
50.747069,6.366387,t10,"2017","3","25",6.17673063278198,
49.849103,6.326625,t4,"2017","3","25",6.1461501121521,
49.880094,6.426085,t4,"2017","3","25",6.1461501121521,
50.734514,6.30931,t4,"2017","3","25",6.17673063278198,
49.856404,6.448138,t4,"2017","3","25",6.1461501121521,
50.70178,6.270098,t7,"2017","3","25",6.17673063278198,
49.890914,6.590448,t7,"2017","3","25",6.09307956695557,
50.747069,6.366387,t12,"2017","3","25",6.17673063278198,
50.747069,6.366387,t11,"2017","3","25",6.17673063278198,
49.976417,6.474156,t16,"2017","3","25",6.1461501121521,
50.045353,6.53039,t25,"2017","3","25",6.1794810295105,
50.747069,6.366387,t24,"2017","3","25",6.17673063278198,
49.920602,6.435246,t24,"2017","3","25",6.1461501121521,
50.726667,6.323306,t18,"2017","3","25",6.17673063278198,
50.726667,6.323306,t19,"2017","3","25",6.17673063278198,
50.947346,6.027223,t27,"2017","3","25",7.93845176696777,
51.148773,6.19797,t11,"2017","3","25",5.78341722488403,
50.735089,6.359651,t17,"2017","3","25",6.17673063278198,
50.779818,6.324636,t9,"2017","3","25",7.02602338790894,
50.726667,6.323306,t17,"2017","3","25",6.17673063278198,
49.925429,6.284984,t17,"2017","3","25",6.1461501121521,
49.943828,6.236489,t18,"2017","3","25",6.20540761947632,
50.717116,6.345695,t18,"2017","3","25",6.17673063278198,
50.747069,6.366387,t10,"2017","3","26",6.1477370262146,
51.148773,6.19797,t10,"2017","3","26",5.76613569259644,
50.747069,6.366387,t11,"2017","3","26",6.1477370262146,
50.747069,6.366387,t9,"2017","3","26",6.1477370262146,
49.976417,6.474156,t15,"2017","3","26",6.12022113800049,
50.045353,6.53039,t24,"2017","3","26",6.14154672622681,
50.747069,6.366387,t23,"2017","3","26",6.1477370262146,
50.947346,6.027223,t28,"2017","3","26",7.90800523757935,
49.920602,6.435246,t23,"2017","3","26",6.12022113800049,
50.726667,6.323306,t17,"2017","3","26",6.1477370262146,
50.726667,6.323306,t18,"2017","3","26",6.1477370262146,
50.947346,6.027223,t26,"2017","3","26",7.90800523757935,
50.735089,6.359651,t16,"2017","3","26",6.1477370262146,
50.779818,6.324636,t8,"2017","3","26",6.99634313583374,
50.726667,6.323306,t16,"2017","3","26",6.1477370262146,
49.925429,6.284984,t16,"2017","3","26",6.12022113800049,
49.943828,6.236489,t17,"2017","3","26",6.17211723327637,
50.717116,6.345695,t17,"2017","3","26",6.1477370262146,
50.747069,6.366387,t10,"2017","3","27",6.1098690032959,
49.845261,6.389539,t4,"2017","3","27",6.10006761550903,
49.976417,6.474156,t14,"2017","3","27",6.10006761550903,
49.849103,6.326625,t4,"2017","3","27",6.10006761550903,
50.982539,5.989102,t30,"2017","3","27",6.6492748260498,
50.779818,6.324636,t7,"2017","3","27",6.96814393997192,
50.747069,6.366387,t8,"2017","3","27",6.1098690032959,
50.747069,6.366387,t9,"2017","3","27",6.1098690032959,
50.045353,6.53039,t23,"2017","3","27",6.1108512878418,
50.747069,6.366387,t22,"2017","3","27",6.1098690032959,
50.947346,6.027223,t27,"2017","3","27",7.88241815567017,
49.920602,6.435246,t22,"2017","3","27",6.10006761550903,
50.726667,6.323306,t16,"2017","3","27",6.1098690032959,
50.726667,6.323306,t17,"2017","3","27",6.1098690032959,
50.947346,6.027223,t25,"2017","3","27",7.88241815567017,
51.148773,6.19797,t9,"2017","3","27",5.74713850021362,
50.735089,6.359651,t15,"2017","3","27",6.1098690032959,
50.726667,6.323306,t15,"2017","3","27",6.1098690032959,
49.925429,6.284984,t15,"2017","3","27",6.10006761550903,
49.943828,6.236489,t16,"2017","3","27",6.15118980407715,
50.717116,6.345695,t16,"2017","3","27",6.1098690032959,
50.747069,6.366387,t7,"2017","3","28",6.0699667930603,
50.735089,6.359651,t14,"2017","3","28",6.0699667930603,
50.726667,6.323306,t14,"2017","3","28",6.0699667930603,
49.925429,6.284984,t14,"2017","3","28",6.08376121520996,
50.70178,6.270098,t4,"2017","3","28",6.0699667930603,
49.890914,6.590448,t4,"2017","3","28",6.0315580368042,
50.747069,6.366387,t9,"2017","3","28",6.0699667930603,
50.747069,6.366387,t8,"2017","3","28",6.0699667930603,
49.976417,6.474156,t13,"2017","3","28",6.08376121520996,
50.045353,6.53039,t22,"2017","3","28",6.08773946762085,
50.747069,6.366387,t21,"2017","3","28",6.0699667930603,
50.947346,6.027223,t26,"2017","3","28",7.853355884552,
49.920602,6.435246,t21,"2017","3","28",6.08376121520996,
50.726667,6.323306,t15,"2017","3","28",6.0699667930603,
50.726667,6.323306,t16,"2017","3","28",6.0699667930603,
50.947346,6.027223,t24,"2017","3","28",7.853355884552,
51.148773,6.19797,t8,"2017","3","28",5.72609615325928,
49.943828,6.236489,t15,"2017","3","28",6.13467836380005,
50.717116,6.345695,t15,"2017","3","28",6.0699667930603,
50.073109,6.431563,t30,"2017","3","29",6.34120321273804,
49.849103,6.326625,t0,"2017","3","29",6.07133483886719,
50.747069,6.366387,t7,"2017","3","29",6.06813144683838,
49.880094,6.426085,t0,"2017","3","29",6.07133483886719,
50.734514,6.30931,t0,"2017","3","29",6.06813144683838,
50.726667,6.323306,t14,"2017","3","29",6.06813144683838,
51.148773,6.19797,t7,"2017","3","29",5.72876358032227,
49.856404,6.448138,t0,"2017","3","29",6.07133483886719,
51.148773,6.19797,t30,"2017","3","29",5.72876358032227,
49.943828,6.236489,t14,"2017","3","29",6.12402582168579,
50.717116,6.345695,t14,"2017","3","29",6.06813144683838,
50.747069,6.366387,t8,"2017","3","29",6.06813144683838,
49.976417,6.474156,t12,"2017","3","29",6.07133483886719,
50.045353,6.53039,t21,"2017","3","29",6.08098030090332,
50.747069,6.366387,t20,"2017","3","29",6.06813144683838,
50.947346,6.027223,t25,"2017","3","29",7.82736349105835,
49.920602,6.435246,t20,"2017","3","29",6.07133483886719,
50.726667,6.323306,t15,"2017","3","29",6.06813144683838,
50.947346,6.027223,t23,"2017","3","29",7.82736349105835,
