"Lat","Lon","timepoint","year","month","day"
51.099426,6.167827,"t0",2017,7,6
51.099426,6.167827,"t4",2017,7,2
51.099426,6.167827,"t7",2017,6,29
51.099426,6.167827,"t10",2017,6,26
51.099426,6.167827,"t14",2017,6,22
51.099426,6.167827,"t30",2017,6,6
50.747077,6.366395,"t0",2019,4,2
50.747077,6.366395,"t4",2019,3,29
50.747077,6.366395,"t7",2019,3,26
50.747077,6.366395,"t10",2019,3,23
50.747077,6.366395,"t14",2019,3,19
50.747077,6.366395,"t30",2019,3,3
49.314267,9.299841,"t0",2018,10,28
49.314267,9.299841,"t4",2018,10,24
49.314267,9.299841,"t7",2018,10,21
49.314267,9.299841,"t10",2018,10,18
49.314267,9.299841,"t14",2018,10,14
49.314267,9.299841,"t30",2018,9,28
50.266289,6.359245,"t0",2019,5,16
50.266289,6.359245,"t4",2019,5,12
50.266289,6.359245,"t7",2019,5,9
50.266289,6.359245,"t10",2019,5,6
50.266289,6.359245,"t14",2019,5,2
50.266289,6.359245,"t30",2019,4,16
51.413459,7.043988,"t0",2017,9,8
51.413459,7.043988,"t4",2017,9,4
51.413459,7.043988,"t7",2017,9,1
51.413459,7.043988,"t10",2017,8,29
51.413459,7.043988,"t14",2017,8,25
51.413459,7.043988,"t30",2017,8,9
51.439667,7.423111,"t0",2020,2,2
51.439667,7.423111,"t4",2020,1,29
51.439667,7.423111,"t7",2020,1,26
51.439667,7.423111,"t10",2020,1,23
51.439667,7.423111,"t14",2020,1,19
51.439667,7.423111,"t30",2020,1,3
51.418056,7.250944,"t0",2019,5,10
51.418056,7.250944,"t4",2019,5,6
51.418056,7.250944,"t7",2019,5,3
51.418056,7.250944,"t10",2019,4,30
51.418056,7.250944,"t14",2019,4,26
51.418056,7.250944,"t30",2019,4,10
50.562297,6.279368,"t0",2017,5,5
50.562297,6.279368,"t4",2017,5,1
50.562297,6.279368,"t7",2017,4,28
50.562297,6.279368,"t10",2017,4,25
50.562297,6.279368,"t14",2017,4,21
50.562297,6.279368,"t30",2017,4,5
51.437,7.257333,"t0",2018,5,17
51.437,7.257333,"t4",2018,5,13
51.437,7.257333,"t7",2018,5,10
51.437,7.257333,"t10",2018,5,7
51.437,7.257333,"t14",2018,5,3
51.437,7.257333,"t30",2018,4,17
50.75414,6.307838,"t0",2018,6,21
50.75414,6.307838,"t4",2018,6,17
50.75414,6.307838,"t7",2018,6,14
50.75414,6.307838,"t10",2018,6,11
50.75414,6.307838,"t14",2018,6,7
50.75414,6.307838,"t30",2018,5,22
50.75414,6.307838,"t0",2018,4,10
50.75414,6.307838,"t4",2018,4,6
50.75414,6.307838,"t7",2018,4,3
50.75414,6.307838,"t10",2018,3,31
50.75414,6.307838,"t14",2018,3,27
50.75414,6.307838,"t30",2018,3,11
49.880861,6.338427,"t0",2018,4,4
