fid,Lat,Lon,timepoint,year,month,day,SOILMOIST_kgm-21,SURFTEMP_K1,layer,path
"1",46.159648,9.002659,t60,"2013","10","21",5.8668966293335,,soilmoist_2013-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-10.gpkg|layername=soilmoist_2013-10
"2",46.159648,9.002659,t60,"2013","10","20",5.8668966293335,,soilmoist_2013-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-10.gpkg|layername=soilmoist_2013-10
"3",46.159648,9.002659,t60,"2013","10","24",5.8668966293335,,soilmoist_2013-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-10.gpkg|layername=soilmoist_2013-10
"4",46.159648,9.002659,t60,"2013","10","29",5.8668966293335,,soilmoist_2013-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-10.gpkg|layername=soilmoist_2013-10
"5",46.159648,9.002659,t60,"2013","10","25",5.8668966293335,,soilmoist_2013-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-10.gpkg|layername=soilmoist_2013-10
"6",46.159648,9.002659,t30,"2013","11","20",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"7",46.159648,9.002659,t30,"2013","11","19",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"8",46.159648,9.002659,t30,"2013","11","23",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"9",46.159648,9.002659,t30,"2013","11","28",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"10",46.159648,9.002659,t30,"2013","11","24",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"11",46.159648,9.002659,t60,"2013","11","3",6.00664091110229,,soilmoist_2013-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-11.gpkg|layername=soilmoist_2013-11
"12",46.159648,9.002659,t30,"2013","12","3",6.04174041748047,,soilmoist_2013-12,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2013-12.gpkg|layername=soilmoist_2013-12
"13",46.159648,9.002659,t60,"2014",true,"10",6.33734846115112,,soilmoist_2014-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-01.gpkg|layername=soilmoist_2014-01
"14",46.159648,9.002659,t60,"2014",true,"13",6.33734846115112,,soilmoist_2014-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-01.gpkg|layername=soilmoist_2014-01
"15",46.159648,9.002659,t30,"2014","2","9",6.58693647384644,,soilmoist_2014-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-02.gpkg|layername=soilmoist_2014-02
"16",46.159648,9.002659,t30,"2014","2","12",6.58693647384644,,soilmoist_2014-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-02.gpkg|layername=soilmoist_2014-02
"17",49.763169,6.611662,t60,"2014","6","2",6.02282381057739,,soilmoist_2014-06,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-06.gpkg|layername=soilmoist_2014-06
"18",50.70277,6.417944,t60,"2014","7","11",6.46047163009644,,soilmoist_2014-07,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-07.gpkg|layername=soilmoist_2014-07
"19",49.763169,6.611662,t30,"2014","7","2",5.91335582733154,,soilmoist_2014-07,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-07.gpkg|layername=soilmoist_2014-07
"20",50.70277,6.417944,t60,"2014","7","3",6.46047163009644,,soilmoist_2014-07,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-07.gpkg|layername=soilmoist_2014-07
"21",50.70277,6.417944,t60,"2014","8","8",6.50524711608887,,soilmoist_2014-08,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-08.gpkg|layername=soilmoist_2014-08
"22",50.70277,6.417944,t60,"2014","8","9",6.50524711608887,,soilmoist_2014-08,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-08.gpkg|layername=soilmoist_2014-08
"23",50.70277,6.417944,t30,"2014","8","10",6.50524711608887,,soilmoist_2014-08,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-08.gpkg|layername=soilmoist_2014-08
"24",50.70277,6.417944,t30,"2014","8","2",6.50524711608887,,soilmoist_2014-08,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-08.gpkg|layername=soilmoist_2014-08
"25",50.173356,7.62397,t60,"2014","8","13",5.90797901153564,,soilmoist_2014-08,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-08.gpkg|layername=soilmoist_2014-08
"26",50.70277,6.417944,t30,"2014","9","7",6.40289258956909,,soilmoist_2014-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-09.gpkg|layername=soilmoist_2014-09
"27",50.70277,6.417944,t30,"2014","9","8",6.40289258956909,,soilmoist_2014-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-09.gpkg|layername=soilmoist_2014-09
"28",50.173356,7.62397,t30,"2014","9","12",5.81096220016479,,soilmoist_2014-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-09.gpkg|layername=soilmoist_2014-09
"29",46.159648,9.002659,t60,"2014","10","15",6.04309558868408,,soilmoist_2014-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-10.gpkg|layername=soilmoist_2014-10
"30",46.159648,9.002659,t30,"2014","11","14",6.38642978668213,,soilmoist_2014-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-11.gpkg|layername=soilmoist_2014-11
"31",46.274131,8.7741,t60,"2014","11","12",6.42362880706787,,soilmoist_2014-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-11.gpkg|layername=soilmoist_2014-11
"32",46.274131,8.7741,t30,"2014","12","12",6.47400569915771,,soilmoist_2014-12,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2014-12.gpkg|layername=soilmoist_2014-12
"33",50.735368,6.294149,t60,"2015",true,"24",7.63663339614868,,soilmoist_2015-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-01.gpkg|layername=soilmoist_2015-01
"34",50.756932,6.321338,t60,"2015",true,"28",7.63663339614868,,soilmoist_2015-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-01.gpkg|layername=soilmoist_2015-01
"35",50.707151,6.391554,t60,"2015",true,"28",7.63663339614868,,soilmoist_2015-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-01.gpkg|layername=soilmoist_2015-01
"36",49.856404,6.448138,t60,"2015",true,"25",6.85809707641602,,soilmoist_2015-01,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-01.gpkg|layername=soilmoist_2015-01
"37",50.735368,6.294149,t60,"2015","2","10",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"38",50.735368,6.294149,t30,"2015","2","23",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"39",50.613929,6.431371,t60,"2015","2","25",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"40",50.70178,6.270098,t60,"2015","2","24",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"41",50.152251,6.170181,t60,"2015","2","25",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"42",50.756932,6.321338,t30,"2015","2","27",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"43",50.707151,6.391554,t30,"2015","2","27",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"44",49.856404,6.448138,t30,"2015","2","24",7.01174163818359,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"45",50.574681,6.401072,t60,"2015","2","24",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"46",50.1662,6.191891,t60,"2015","2","25",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"47",50.756932,6.321338,t60,"2015","2","24",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"48",50.735368,6.294149,t60,"2015","2","25",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"49",50.613929,6.431371,t60,"2015","2","10",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"50",50.613929,6.431371,t60,"2015","2","11",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"51",50.70178,6.270098,t60,"2015","2","25",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"52",50.746724,6.232078,t60,"2015","2","9",7.72580718994141,,soilmoist_2015-02,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-02.gpkg|layername=soilmoist_2015-02
"53",45.927315,9.028099,t60,"2015","3","10",8.4768590927124,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"54",46.174407,8.741555,t60,"2015","3","13",6.7024712562561,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"55",45.927315,9.028099,t60,"2015","3","13",8.4768590927124,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"56",46.174407,8.741555,t60,"2015","3","10",6.7024712562561,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"57",50.735368,6.294149,t30,"2015","3","12",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"58",49.828069,6.403899,t60,"2015","3","5",6.97605991363525,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"59",50.735368,6.294149,t60,"2015","3","4",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"60",50.613929,6.431371,t30,"2015","3","27",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"61",50.70178,6.270098,t30,"2015","3","26",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"62",50.70178,6.270098,t60,"2015","3","4",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"63",50.152251,6.170181,t30,"2015","3","27",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"64",50.574681,6.401072,t30,"2015","3","26",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"65",50.1662,6.191891,t30,"2015","3","27",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"66",49.845261,6.389539,t60,"2015","3","5",6.97605991363525,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"67",50.756932,6.321338,t30,"2015","3","26",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"68",50.735368,6.294149,t30,"2015","3","27",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"69",50.613929,6.431371,t30,"2015","3","12",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"70",50.613929,6.431371,t30,"2015","3","13",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"71",50.70178,6.270098,t30,"2015","3","27",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"72",50.746724,6.232078,t30,"2015","3","11",7.60158109664917,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"73",23.2088888888889,105.918055555556,t60,"2015","3","20",5.96668338775635,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"74",23.0513888888889,105.731666666667,t60,"2015","3","20",5.96668338775635,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"75",23.0516666666667,105.731666666667,t60,"2015","3","20",5.96668338775635,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"76",23.0544444444444,105.735277777778,t60,"2015","3","20",5.96668338775635,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"77",51.443396,7.272145,t60,"2015","3","13",7.68645477294922,,soilmoist_2015-03,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-03.gpkg|layername=soilmoist_2015-03
"78",45.927315,9.028099,t30,"2015","4","9",8.15214252471924,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"79",46.174407,8.741555,t30,"2015","4","12",6.48591756820679,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"80",45.927315,9.028099,t30,"2015","4","12",8.15214252471924,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"81",46.174407,8.741555,t30,"2015","4","9",6.48591756820679,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"82",49.828069,6.403899,t30,"2015","4","4",6.75714588165283,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"83",50.735368,6.294149,t30,"2015","4","3",7.27002906799316,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"84",50.70178,6.270098,t30,"2015","4","3",7.27002906799316,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"85",49.845261,6.389539,t30,"2015","4","4",6.75714588165283,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"86",23.2088888888889,105.918055555556,t30,"2015","4","19",5.69079732894897,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"87",23.0513888888889,105.731666666667,t30,"2015","4","19",5.69079732894897,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"88",23.0516666666667,105.731666666667,t30,"2015","4","19",5.69079732894897,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"89",23.0544444444444,105.735277777778,t30,"2015","4","19",5.69079732894897,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"90",51.443396,7.272145,t30,"2015","4","12",7.44664669036865,,soilmoist_2015-04,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-04.gpkg|layername=soilmoist_2015-04
"91",50.349104,7.678652,t60,"2015","5","2",6.41574478149414,,soilmoist_2015-05,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-05.gpkg|layername=soilmoist_2015-05
"92",50.349104,7.678652,t30,"2015","6",true,6.04193544387817,,soilmoist_2015-06,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-06.gpkg|layername=soilmoist_2015-06
"93",50.578169,6.278448,t60,"2015","9","29",5.8120641708374,,soilmoist_2015-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-09.gpkg|layername=soilmoist_2015-09
"94",50.578169,6.278448,t60,"2015","9","19",5.8120641708374,,soilmoist_2015-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-09.gpkg|layername=soilmoist_2015-09
"95",50.578169,6.278448,t60,"2015","9","27",5.8120641708374,,soilmoist_2015-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-09.gpkg|layername=soilmoist_2015-09
"96",50.578169,6.278448,t60,"2015","9","20",5.8120641708374,,soilmoist_2015-09,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-09.gpkg|layername=soilmoist_2015-09
"97",46.159648,9.002659,t60,"2015","10","19",5.72188949584961,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"98",46.159648,9.002659,t60,"2015","10","27",5.72188949584961,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"99",46.159648,9.002659,t60,"2015","10","21",5.72188949584961,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"100",46.159648,9.002659,t60,"2015","10","23",5.72188949584961,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"101",46.159648,9.002659,t60,"2015","10","18",5.72188949584961,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"102",50.578169,6.278448,t60,"2015","10","3",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"103",50.735368,6.294149,t60,"2015","10","9",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"104",50.578169,6.278448,t30,"2015","10","29",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"105",50.578169,6.278448,t30,"2015","10","19",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"106",50.578169,6.278448,t60,"2015","10","8",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"107",50.578169,6.278448,t60,"2015","10","6",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"108",50.578169,6.278448,t30,"2015","10","27",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"109",50.698722,6.274389,t60,"2015","10","16",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"110",50.578169,6.278448,t30,"2015","10","20",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"111",50.578169,6.278448,t30,"2015","10","31",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"112",50.578169,6.278448,t60,"2015","10","1",5.83914184570312,,soilmoist_2015-10,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-10.gpkg|layername=soilmoist_2015-10
"113",46.159648,9.002659,t30,"2015","11","18",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"114",46.159648,9.002659,t30,"2015","11","26",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"115",46.159648,9.002659,t30,"2015","11","20",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"116",46.159648,9.002659,t30,"2015","11","22",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"117",46.159648,9.002659,t60,"2015","11","3",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"118",46.159648,9.002659,t60,"2015","11","6",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"119",46.159648,9.002659,t30,"2015","11","17",5.60731315612793,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"120",50.578169,6.278448,t30,"2015","11","2",6.06914615631104,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
"121",50.735368,6.294149,t30,"2015","11","8",6.06914615631104,,soilmoist_2015-11,D:/01_GradSchool\_DissertationWork\Chapter2\03_code\Weather3.0\outputs\soilmoist_2015-11.gpkg|layername=soilmoist_2015-11
