L1,Lon,Lat,GID_0,COUNTRY,NAME_1,NAME_2
"2204",4052416.436749747022986,3069724.210804617032409,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2205",4052416.436749747022986,3069724.210804617032409,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2206",4052416.436749747022986,3069724.210804617032409,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2207",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2208",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2212",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2213",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2214",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2215",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2216",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2217",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2218",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2219",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2220",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2221",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2222",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2223",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2224",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2225",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2226",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2227",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2228",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2229",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2230",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2231",4058320.585701802745461,3050790.302038988564163,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2244",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2245",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2246",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2247",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2248",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2249",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2250",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2251",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2252",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2253",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2254",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2255",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2256",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2257",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2258",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2259",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2260",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2261",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2262",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2263",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2264",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2265",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2267",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2273",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2274",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2275",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2276",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2277",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2278",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2279",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2280",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2281",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2282",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2283",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2284",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2285",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2286",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2287",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2288",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2289",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2290",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2291",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2292",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2293",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2294",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2295",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2296",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2297",4060564.044393455144018,3075775.772939916234463,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2313",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2314",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2315",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2316",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2317",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2318",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2319",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2320",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2321",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2322",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2323",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2324",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2325",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2326",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2327",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2328",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2329",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2338",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2339",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2340",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2341",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2356",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2357",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2358",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2359",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2360",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2361",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2362",4056573.599906700197607,3076378.894004331436008,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2366",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2367",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2368",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2369",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2436",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2437",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2438",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2439",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2440",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2452",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2453",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2454",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2455",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2479",4059500.023763621691614,3075924.722779018804431,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2503",4063001.325272009707987,3055140.351095733698457,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2524",4060569.578924002125859,3077961.881506482604891,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2541",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2542",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2543",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2544",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2545",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2546",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2547",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2548",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2549",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2550",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2551",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2552",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2553",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2554",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2555",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2556",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2642",4061536.383843270596117,3078224.188880451023579,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2658",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2674",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2675",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2676",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2677",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2678",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2679",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2680",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2681",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2682",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2683",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2684",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2685",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2686",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2687",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2688",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2689",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2690",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2691",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2692",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2693",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2694",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2695",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2696",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2697",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2698",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2699",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2700",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2701",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2702",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2703",4060294.862251318525523,3078502.921201912686229,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2829",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2830",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2831",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2832",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2833",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2834",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2835",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2836",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2837",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2838",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2839",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2840",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2841",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2842",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2843",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2844",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2845",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2846",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2847",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2848",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2849",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2850",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2851",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2852",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2853",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2854",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2856",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2857",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2858",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2859",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2860",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2861",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2862",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2863",4055189.005851070862263,3077410.167659749742597,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2868",4061148.423691448755562,3067193.232422056607902,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2869",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2870",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2871",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2872",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2873",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2874",4061507.207785162143409,3074854.094753394369036,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2878",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2879",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2880",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2881",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2882",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2883",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2884",4053783.513579438440502,3079499.560328944120556,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2885",4053783.513579438440502,3079499.560328944120556,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2886",4053783.513579438440502,3079499.560328944120556,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2888",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2889",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2890",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2891",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2892",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2893",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2894",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2895",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2896",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2897",4057511.545606290921569,3058513.397494688630104,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2898",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2899",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2900",4057615.650176187977195,3072278.678992110304534,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2901",4052094.722667196765542,3057721.815953222103417,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2902",4052094.722667196765542,3057721.815953222103417,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2903",4052094.722667196765542,3057721.815953222103417,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
"2904",4052094.722667196765542,3057721.815953222103417,DEU,Germany,Nordrhein-Westfalen,StÃ¤dteregion Aachen
